Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-05-06T10:56:04,0.0,0.0,0.07,0.0,0.93,0.0,0.03,0.93,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:05,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:06,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:07,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:09,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:10,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:11,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:12,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:14,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:15,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:16,0.0,0.0,0.07,0.0,0.91,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:18,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:19,0.0,0.0,0.06,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:20,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:21,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:23,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:24,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:25,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:27,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:28,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:30,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:31,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:32,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:34,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:35,0.0,0.0,0.06,0.0,0.88,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:36,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:38,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:39,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:41,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:42,0.0,0.0,0.07,0.0,0.88,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:43,0.0,0.0,0.07,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:45,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:46,0.0,0.0,0.06,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:47,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:48,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:50,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:51,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:52,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:54,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:55,0.0,0.0,0.07,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:56,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:57,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:56:59,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:00,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:01,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:03,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:04,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:05,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:06,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:08,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:09,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:10,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:11,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:13,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:14,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:15,0.0,0.0,0.05,0.0,0.87,0.0,0.03,0.87,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:16,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:17,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:18,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:20,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:21,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:22,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:23,0.0,0.0,0.04,0.0,0.92,0.0,0.03,0.92,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:24,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:25,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:27,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:28,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:29,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:30,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:32,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:33,0.0,0.0,0.07,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:34,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:35,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:36,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:37,0.0,0.0,0.07,0.0,0.88,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:38,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:39,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:41,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:42,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:43,0.0,0.0,0.07,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:44,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:45,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:47,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:48,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:49,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:50,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:51,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:52,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:54,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:55,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:56,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:57,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:58,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:57:59,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:00,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:02,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:03,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:04,0.0,0.0,0.05,0.0,0.92,0.0,0.03,0.92,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:05,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:06,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:07,0.0,0.0,0.03,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:09,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:10,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:11,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:12,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:13,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:14,0.0,0.0,0.03,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:16,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:17,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:18,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:20,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:21,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:22,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:23,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:25,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:26,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:27,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:28,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:30,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:31,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:32,0.0,0.0,0.05,0.0,0.92,0.0,0.03,0.92,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:34,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:35,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:37,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:38,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:39,0.0,0.0,0.04,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:41,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:42,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:44,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:45,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:46,0.0,0.0,0.04,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:47,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:48,0.0,0.0,0.03,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:50,0.0,0.0,0.04,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:51,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:53,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:54,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:55,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:56,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:58,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:58:59,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:00,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:01,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:02,0.0,0.0,0.07,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:03,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:05,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:06,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:07,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:08,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:09,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:10,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:12,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:13,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:14,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:15,0.0,0.0,0.08,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:16,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:17,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:19,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:20,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:21,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:22,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:23,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:24,0.0,0.0,0.06,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:25,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:27,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:28,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:29,0.0,0.0,0.07,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:30,0.0,0.0,0.06,0.0,0.88,0.0,0.03,0.88,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:32,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:33,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.91,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:35,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:36,0.0,0.0,0.07,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:37,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:39,0.0,0.0,0.05,0.0,0.88,0.0,0.03,0.88,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:40,0.0,0.0,0.05,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:41,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:42,0.0,0.0,0.06,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:43,0.0,0.0,0.06,0.0,0.91,0.0,0.03,0.91,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:44,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:46,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:47,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:48,0.0,0.0,0.05,0.0,0.89,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:50,0.0,0.0,0.05,0.0,0.9,0.0,0.03,0.9,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:51,0.0,0.0,0.04,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:52,0.0,0.0,0.04,0.0,0.9,0.0,0.03,0.9,0.0,0.0,0.0,inf,inf,nan,nan
2024-05-06T10:59:54,0.0,0.0,0.07,0.0,0.89,0.0,0.03,0.89,-0.0,0.0,0.0,inf,inf,nan,nan
